Code postal,Localité,Sous-commune,Province,Langue
9400,Denderwindeke,Oui,Flandre-Orientale,FR_BE
5537,Denée,Oui,Namur,FR_BE
8720,DENTERGEM,Non,Flandre-Occidentale,FR_BE
7912,Dergneau,Oui,Hainaut,FR_BE
2480,DESSEL,Non,Anvers,FR_BE
8792,Desselgem,Oui,Flandre-Occidentale,FR_BE
9070,DESTELBERGEN,Non,Flandre-Orientale,FR_BE
9042,Desteldonk,Oui,Flandre-Orientale,FR_BE
9831,Deurle,Oui,Flandre-Orientale,FR_BE
2100,Deurne,Oui,Anvers,FR_BE
3290,Deurne,Oui,Brabant Flamand,FR_BE
7864,Deux-Acren,Oui,Hainaut,FR_BE
5310,Dhuy,Oui,Namur,FR_BE
1831,Diegem,Oui,Brabant Flamand,FR_BE
3590,DIEPENBEEK,Non,Limbourg,FR_BE
3290,DIEST,Non,Brabant Flamand,FR_BE
3700,Diets-Heur,Oui,Limbourg,FR_BE
8900,Dikkebus,Oui,Flandre-Occidentale,FR_BE
9630,Dikkele,Oui,Flandre-Orientale,FR_BE
9890,Dikkelvenne,Oui,Flandre-Orientale,FR_BE
8600,DIKSMUIDE,Non,Flandre-Occidentale,FR_BE
1700,DILBEEK,Non,Brabant Flamand,FR_BE
3650,Dilsen,Oui,Limbourg,FR_BE
3650,DILSEN-STOKKEM,Non,Limbourg,FR_BE
5500,DINANT,Non,Namur,FR_BE
5570,Dion,Oui,Namur,FR_BE
1325,Dion-Valmont,Oui,Brabant Wallon,FR_BE
4820,DISON,Non,Liège,FR_BE
6960,Dochamps,Oui,Luxembourg,FR_BE
9130,Doel,Oui,Flandre-Orientale,FR_BE
6836,Dohan,Oui,Luxembourg,FR_BE
5680,DOISCHE,Non,Namur,FR_BE
4140,Dolembreux,Oui,Liège,FR_BE
4357,DONCEEL,Non,Liège,FR_BE
1370,Dongelberg,Oui,Brabant Wallon,FR_BE
3540,Donk,Oui,Limbourg,FR_BE
6536,Donstiennes,Oui,Hainaut,FR_BE
5530,Dorinne,Oui,Namur,FR_BE
3440,Dormaal,Oui,Brabant Flamand,FR_BE
7711,Dottignies,Oui,Hainaut,FR_BE
7370,DOUR,Non,Hainaut,FR_BE
5670,Dourbes,Oui,Namur,FR_BE
8951,Dranouter,Oui,Flandre-Occidentale,FR_BE
5500,Dréhance,Oui,Namur,FR_BE
8600,Driekapellen,Oui,Flandre-Occidentale,FR_BE
3350,Drieslinter,Oui,Brabant Flamand,FR_BE
1620,DROGENBOS,Non,Brabant Flamand,FR_BE
9031,Drongen,Oui,Flandre-Orientale,FR_BE
8380,Dudzele,Oui,Flandre-Occidentale,FR_BE
2570,DUFFEL,Non,Anvers,FR_BE
3080,Duisburg,Oui,Brabant Flamand,FR_BE
3803,Duras,Oui,Limbourg,FR_BE
6940,DURBUY,Non,Luxembourg,FR_BE
5530,Durnal,Oui,Namur,FR_BE
1653,Dworp,Oui,Brabant Flamand,FR_BE
4690,Eben-Emael,Oui,Liège,FR_BE
6860,Ebly,Oui,Luxembourg,FR_BE
7190,ECAUSSINNES,Non,Hainaut,FR_BE
7190,Ecaussinnes-D'Enghien,Oui,Hainaut,FR_BE
7191,Ecaussinnes-Lalaing,Oui,Hainaut,FR_BE
2650,EDEGEM,Non,Anvers,FR_BE
9700,Edelare,Oui,Flandre-Orientale,FR_BE
9900,EEKLO,Non,Flandre-Orientale,FR_BE
8480,Eernegem,Oui,Flandre-Occidentale,FR_BE
8740,Egem,Oui,Flandre-Occidentale,FR_BE
8630,Eggewaartskapelle,Oui,Flandre-Occidentale,FR_BE
5310,EGHEZÉE,Non,Namur,FR_BE
4120,Ehein,Oui,Liège,FR_BE
4480,Ehein,Oui,Liège,FR_BE
3740,Eigenbilzen,Oui,Limbourg,FR_BE
2430,Eindhout,Oui,Anvers,FR_BE
9700,Eine,Oui,Flandre-Orientale,FR_BE
3630,Eisden,Oui,Limbourg,FR_BE
9810,Eke,Oui,Flandre-Orientale,FR_BE
2180,Ekeren,Oui,Anvers,FR_BE
9160,Eksaarde,Oui,Flandre-Orientale,FR_BE
3941,Eksel,Oui,Limbourg,FR_BE
3650,Elen,Oui,Limbourg,FR_BE
9620,Elene,Oui,Flandre-Orientale,FR_BE
1982,Elewijt,Oui,Brabant Flamand,FR_BE
3400,Eliksem,Oui,Brabant Flamand,FR_BE
1671,Elingen,Oui,Brabant Flamand,FR_BE
4590,Ellemelle,Oui,Liège,FR_BE
7890,ELLEZELLES,Non,Hainaut,FR_BE
7910,Ellignies-Lez-Frasnes,Oui,Hainaut,FR_BE
7972,Ellignies-Saint-Anne,Oui,Hainaut,FR_BE
3670,Ellikom,Oui,Limbourg,FR_BE
7370,Elouges,Oui,Hainaut,FR_BE
9790,Elsegem,Oui,Flandre-Orientale,FR_BE
4750,Elsenborn,Oui,Liège,FR_BE
9660,Elst,Oui,Flandre-Orientale,FR_BE
8906,Elverdinge,Oui,Flandre-Occidentale,FR_BE
9140,Elversele,Oui,Flandre-Orientale,FR_BE
2520,Emblem,Oui,Anvers,FR_BE
4053,Embourg,Oui,Liège,FR_BE
8870,Emelgem,Oui,Flandre-Occidentale,FR_BE
5080,Emines,Oui,Namur,FR_BE
5363,Emptinne,Oui,Namur,FR_BE
9700,Ename,Oui,Flandre-Orientale,FR_BE
3800,Engelmanshoven,Oui,Limbourg,FR_BE
7850,ENGHIEN,Non,Hainaut,FR_BE
4480,ENGIS,Non,Liège,FR_BE
1350,Enines,Oui,Brabant Wallon,FR_BE
4800,Ensival,Oui,Liège,FR_BE
7134,Epinois,Oui,Hainaut,FR_BE
1980,Eppegem,Oui,Brabant Flamand,FR_BE
5580,Eprave,Oui,Namur,FR_BE
7050,Erbaut,Oui,Hainaut,FR_BE
7050,Erbisoeul,Oui,Hainaut,FR_BE
7500,Ere,Oui,Hainaut,FR_BE
9320,Erembodegem,Oui,Flandre-Orientale,FR_BE
6997,EREZÉE,Non,Luxembourg,FR_BE
5644,Ermeton-Sur-Biert,Oui,Namur,FR_BE
5030,Ernage,Oui,Namur,FR_BE
6972,Erneuville,Oui,Luxembourg,FR_BE
4920,Ernonheid,Oui,Liège,FR_BE
9420,Erondegem,Oui,Flandre-Orientale,FR_BE
9420,Erpe,Oui,Flandre-Orientale,FR_BE
9420,ERPE-MERE,Non,Flandre-Orientale,FR_BE
5101,Erpent,Oui,Namur,FR_BE
6441,Erpion,Oui,Hainaut,FR_BE
3071,Erps-Kwerps,Oui,Brabant Flamand,FR_BE
6560,ERQUELINNES,Non,Hainaut,FR_BE
7387,Erquennes,Oui,Hainaut,FR_BE
9940,Ertvelde,Oui,Flandre-Orientale,FR_BE
9620,Erwetegem,Oui,Flandre-Orientale,FR_BE
7760,Escanaffles,Oui,Hainaut,FR_BE
8600,Esen,Oui,Flandre-Occidentale,FR_BE
4130,ESNEUX,Non,Liège,FR_BE
8587,Espierres,Oui,Flandre-Occidentale,FR_BE
8587,ESPIERRES-HELCHIN,Non,Flandre-Occidentale,FR_BE
7502,Esplechin,Oui,Hainaut,FR_BE
7743,Esquelmes,Oui,Hainaut,FR_BE
2910,ESSEN,Non,Anvers,FR_BE
1790,Essene,Oui,Brabant Flamand,FR_BE
7730,Estaimbourg,Oui,Hainaut,FR_BE
7730,ESTAIMPUIS,Non,Hainaut,FR_BE
7120,ESTINNES,Non,Hainaut,FR_BE
7120,Estinnes-Au-Mont,Oui,Hainaut,FR_BE
7120,Estinnes-Au-Val,Oui,Hainaut,FR_BE
6740,ETALLE,Non,Luxembourg,FR_BE
6760,Ethe,Oui,Luxembourg,FR_BE
9680,Etikhove,Oui,Flandre-Orientale,FR_BE
8460,Ettelgem,Oui,Flandre-Occidentale,FR_BE
1040,ETTERBEEK,Non,Bruxelles (19 communes),FR_BE
7080,Eugies,Oui,Hainaut,FR_BE
4700,EUPEN,Non,Liège,FR_BE
1046,European External Action Service,,,FR_BE
4631,Evegnée,Oui,Liège,FR_BE
5350,Evelette,Oui,Namur,FR_BE
9660,Everbeek,Oui,Flandre-Orientale,FR_BE
3078,Everberg,Oui,Brabant Flamand,FR_BE
1140,EVERE,Non,Bruxelles (19 communes),FR_BE
9940,EVERGEM,Non,Flandre-Orientale,FR_BE
7730,Evregnies,Oui,Hainaut,FR_BE
5530,Evrehailles,Oui,Namur,FR_BE
4731,Eynatten,Oui,Liège,FR_BE
3400,Ezemaal,Oui,Brabant Flamand,FR_BE
5600,Fagnolle,Oui,Namur,FR_BE
4317,FAIMES,Non,Liège,FR_BE
5522,Falaen,Oui,Namur,FR_BE
5060,Falisolle,Oui,Namur,FR_BE
4260,Fallais,Oui,Liège,FR_BE
5500,Falmagne,Oui,Namur,FR_BE
5500,Falmignoul,Oui,Namur,FR_BE
7181,Familleureux,Oui,Hainaut,FR_BE
6240,FARCIENNES,Non,Hainaut,FR_BE
5340,Faulx-Les-Tombes,Oui,Namur,FR_BE
7120,Fauroeulx,Oui,Hainaut,FR_BE
6637,FAUVILLERS,Non,Luxembourg,FR_BE
4950,Faymonville,Oui,Liège,FR_BE
6856,Fays-Les-Veneurs,Oui,Luxembourg,FR_BE
7387,Fayt-Le-Franc,Oui,Hainaut,FR_BE
7170,Fayt-Lez-Manage,Oui,Hainaut,FR_BE
5570,Felenne,Oui,Namur,FR_BE
7181,Feluy,Oui,Hainaut,FR_BE
4607,Feneur,Oui,Liège,FR_BE
5380,FERNELMONT,Non,Namur,FR_BE
4190,FERRIÈRES,Non,Liège,FR_BE
5570,Feschaux,Oui,Namur,FR_BE
4347,FEXHE-LE-HAUT-CLOCHER,Non,Liège,FR_BE
4458,Fexhe-Slins,Oui,Liège,FR_BE
4181,Filot,Oui,Liège,FR_BE
5560,Finnevaux,Oui,Namur,FR_BE
4530,Fize-Fontaine,Oui,Liège,FR_BE
4367,Fize-Le-Marsal,Oui,Liège,FR_BE
6686,Flamierge,Oui,Luxembourg,FR_BE
5620,Flavion,Oui,Namur,FR_BE
5020,Flawinne,Oui,Namur,FR_BE
4400,FLÉMALLE,Non,Liège,FR_BE
4400,Flémalle-Grande,Oui,Liège,FR_BE
4400,Flémalle-Haute,Oui,Liège,FR_BE
7012,Flénu,Oui,Hainaut,FR_BE
4620,FLÉRON,Non,Liège,FR_BE
6220,FLEURUS,Non,Hainaut,FR_BE
7880,FLOBECQ,Non,Hainaut,FR_BE
4540,Flône,Oui,Liège,FR_BE
5334,Florée,Oui,Namur,FR_BE
5150,FLOREFFE,Non,Namur,FR_BE
5620,FLORENNES,Non,Namur,FR_BE
6820,FLORENVILLE,Non,Luxembourg,FR_BE
5150,Floriffoux,Oui,Namur,FR_BE
5370,Flostoy,Oui,Namur,FR_BE
5572,Focant,Oui,Namur,FR_BE
1350,Folx-Les-Caves,Oui,Brabant Wallon,FR_BE
6140,FONTAINE-L'EVÊQUE,Non,Hainaut,FR_BE
6567,Fontaine-Valmont,Oui,Hainaut,FR_BE
5650,Fontenelle,Oui,Namur,FR_BE
6820,Fontenoille,Oui,Luxembourg,FR_BE
7643,Fontenoy,Oui,Hainaut,FR_BE
4340,Fooz,Oui,Liège,FR_BE
6141,Forchies-La-Marche,Oui,Hainaut,FR_BE
1190,FOREST,Non,Bruxelles (19 communes),FR_BE
7910,Forest,Oui,Hainaut,FR_BE
4870,Forêt,Oui,Liège,FR_BE
6596,Forge-Philippe,Oui,Hainaut,FR_BE
6464,Forges,Oui,Hainaut,FR_BE
6953,Forrières,Oui,Luxembourg,FR_BE
5380,Forville,Oui,Namur,FR_BE
4980,Fosse,Oui,Liège,FR_BE
5070,FOSSES-LA-VILLE,Non,Namur,FR_BE
7830,Fouleng,Oui,Hainaut,FR_BE
6440,Fourbechies,Oui,Hainaut,FR_BE
3798,Fouron-Le-Comte,Oui,Limbourg,FR_BE
3790,Fouron-Saint-Martin,Oui,Limbourg,FR_BE
3792,Fouron-Saint-Pierre,Oui,Limbourg,FR_BE
3790,FOURONS,Non,Limbourg,FR_BE
5504,Foy-Notre-Dame,Oui,Namur,FR_BE
4870,Fraipont,Oui,Liège,FR_BE
5650,Fraire,Oui,Namur,FR_BE
4557,Fraiture,Oui,Liège,FR_BE
7080,FRAMERIES,Non,Hainaut,FR_BE
6853,Framont,Oui,Luxembourg,FR_BE
5380,Franc-Waret,Oui,Namur,FR_BE
5600,Franchimont,Oui,Namur,FR_BE
4970,Francorchamps,Oui,Liège,FR_BE
5150,Franière,Oui,Namur,FR_BE
5660,Frasnes,Oui,Namur,FR_BE
7910,FRASNES-LEZ-ANVAING,Non,Hainaut,FR_BE
7911,Frasnes-Lez-Buissenal,Oui,Hainaut,FR_BE
6210,Frasnes-Lez-Gosselies,Oui,Hainaut,FR_BE
4347,Freloux,Oui,Liège,FR_BE
6800,Freux,Oui,Luxembourg,FR_BE
6440,FROIDCHAPELLE,Non,Hainaut,FR_BE
5576,Froidfontaine,Oui,Namur,FR_BE
7504,Froidmont,Oui,Hainaut,FR_BE
6990,Fronville,Oui,Luxembourg,FR_BE
7503,Froyennes,Oui,Hainaut,FR_BE
4260,Fumal,Oui,Liège,FR_BE
5500,Furfooz,Oui,Namur,FR_BE
5641,Furnaux,Oui,Namur,FR_BE
1750,Gaasbeek,Oui,Brabant Flamand,FR_BE
7943,Gages,Oui,Hainaut,FR_BE
7906,Gallaix,Oui,Hainaut,FR_BE
1570,GALMAARDEN,Non,Brabant Flamand,FR_BE
1083,GANSHOREN,Non,Bruxelles (19 communes),FR_BE
7530,Gaurain-Ramecroix,Oui,Hainaut,FR_BE
9890,GAVERE,Non,Flandre-Orientale,FR_BE
5575,GEDINNE,Non,Namur,FR_BE
2440,GEEL,Non,Anvers,FR_BE
4250,GEER,Non,Liège,FR_BE
1367,Geest-Gérompont-Petit-Rosière,Oui,Brabant Wallon,FR_BE
3450,GEETBETS,Non,Brabant Flamand,FR_BE
5024,Gelbressée,Oui,Namur,FR_BE
3800,Gelinden,Oui,Limbourg,FR_BE
3620,Gellik,Oui,Limbourg,FR_BE
3200,Gelrode,Oui,Brabant Flamand,FR_BE
8980,Geluveld,Oui,Flandre-Occidentale,FR_BE
8940,Geluwe,Oui,Flandre-Occidentale,FR_BE
6929,Gembes,Oui,Luxembourg,FR_BE
5030,GEMBLOUX,Non,Namur,FR_BE
4851,Gemmenich,Oui,Liège,FR_BE
1470,GENAPPE,Non,Brabant Wallon,FR_BE
3600,GENK,Non,Limbourg,FR_BE
7040,Genly,Oui,Hainaut,FR_BE
3770,Genoelselderen,Oui,Limbourg,FR_BE
9000,GENT,Non,Flandre-Orientale,FR_BE
9099,Gent X,,,FR_BE
9050,Gentbrugge,Oui,Flandre-Orientale,FR_BE
1450,Gentinnes,Oui,Brabant Wallon,FR_BE
1332,Genval,Oui,Brabant Wallon,FR_BE
9500,GERAARDSBERGEN,Non,Flandre-Orientale,FR_BE
3960,Gerdingen,Oui,Limbourg,FR_BE
5524,Gerin,Oui,Namur,FR_BE
1367,Gérompont,Oui,Brabant Wallon,FR_BE
6769,Gérouville,Oui,Luxembourg,FR_BE
6280,GERPINNES,Non,Hainaut,FR_BE
2590,Gestel,Oui,Anvers,FR_BE
5340,GESVES,Non,Namur,FR_BE
7822,Ghislenghien,Oui,Hainaut,FR_BE
7011,Ghlin,Oui,Hainaut,FR_BE
7863,Ghoy,Oui,Hainaut,FR_BE
7823,Gibecq,Oui,Hainaut,FR_BE
2275,Gierle,Oui,Anvers,FR_BE
8691,Gijverinkhove,Oui,Flandre-Occidentale,FR_BE
9308,Gijzegem,Oui,Flandre-Orientale,FR_BE
8570,Gijzelbrechtegem,Oui,Flandre-Occidentale,FR_BE
9860,Gijzenzele,Oui,Flandre-Orientale,FR_BE
6060,Gilly,Oui,Hainaut,FR_BE
5680,Gimnée,Oui,Namur,FR_BE
3890,GINGELOM,Non,Limbourg,FR_BE
8470,GISTEL,Non,Flandre-Occidentale,FR_BE
8830,Gits,Oui,Flandre-Occidentale,FR_BE
7041,Givry,Oui,Hainaut,FR_BE
1473,Glabais,Oui,Brabant Wallon,FR_BE
3380,GLABBEEK,Non,Brabant Flamand,FR_BE
4000,Glain,Oui,Liège,FR_BE
4400,Gleixhe,Oui,Liège,FR_BE
1315,Glimes,Oui,Brabant Wallon,FR_BE
4690,Glons,Oui,Liège,FR_BE
5680,Gochenée,Oui,Namur,FR_BE
7160,Godarville,Oui,Hainaut,FR_BE
5530,Godinne,Oui,Namur,FR_BE
9620,Godveerdegem,Oui,Flandre-Orientale,FR_BE
4834,Goé,Oui,Liège,FR_BE
9500,Goeferdinge,Oui,Flandre-Orientale,FR_BE
7040,Goegnies-Chaussée,Oui,Hainaut,FR_BE
5353,Goesnes,Oui,Namur,FR_BE
3300,Goetsenhoven,Oui,Brabant Flamand,FR_BE
4140,Gomzé-Andoumont,Oui,Liège,FR_BE
7830,Gondregnies,Oui,Hainaut,FR_BE
5660,Gonrieux,Oui,Namur,FR_BE
9090,Gontrode,Oui,Flandre-Orientale,FR_BE
1755,GOOIK,Non,Brabant Flamand,FR_BE
3840,Gors-Opleeuw,Oui,Limbourg,FR_BE
3803,Gorsem,Oui,Limbourg,FR_BE
6041,Gosselies,Oui,Hainaut,FR_BE
3840,Gotem,Oui,Limbourg,FR_BE
9800,Gottem,Oui,Flandre-Orientale,FR_BE
7070,Gottignies,Oui,Hainaut,FR_BE
6280,Gougnies,Oui,Hainaut,FR_BE
5651,Gourdinne,Oui,Namur,FR_BE
6030,Goutroux,Oui,Hainaut,FR_BE
6670,GOUVY,Non,Luxembourg,FR_BE
6181,Gouy-Lez-Piéton,Oui,Hainaut,FR_BE
6534,Gozée,Oui,Hainaut,FR_BE
4460,Grâce-Berleur,Oui,Liège,FR_BE
4460,GRÂCE-HOLLOGNE,Non,Liège,FR_BE
5555,Graide,Oui,Namur,FR_BE
9800,Grammene,Oui,Flandre-Orientale,FR_BE
4300,Grand-Axhe,Oui,Liège,FR_BE
4280,Grand-Hallet,Oui,Liège,FR_BE
6698,Grand-Halleux,Oui,Luxembourg,FR_BE
5031,Grand-Leez,Oui,Namur,FR_BE
5030,Grand-Manil,Oui,Namur,FR_BE
4650,Grand-Rechain,Oui,Liège,FR_BE
6560,Grand-Reng,Oui,Hainaut,FR_BE
1367,Grand-Rosière-Hottomont,Oui,Brabant Wallon,FR_BE
7973,Grandglise,Oui,Hainaut,FR_BE
6940,Grandhan,Oui,Luxembourg,FR_BE
6960,Grandmenil,Oui,Luxembourg,FR_BE
7900,Grandmetz,Oui,Hainaut,FR_BE
6470,Grandrieu,Oui,Hainaut,FR_BE
4360,Grandville,Oui,Liège,FR_BE
6840,Grandvoir,Oui,Luxembourg,FR_BE
6840,Grapfontaine,Oui,Luxembourg,FR_BE
7830,Graty,Oui,Hainaut,FR_BE
5640,Graux,Oui,Namur,FR_BE
3450,Grazen,Oui,Brabant Flamand,FR_BE
9200,Grembergen,Oui,Flandre-Orientale,FR_BE
1390,GREZ-DOICEAU,Non,Brabant Wallon,FR_BE
1850,GRIMBERGEN,Non,Brabant Flamand,FR_BE
9506,Grimminge,Oui,Flandre-Orientale,FR_BE
4030,Grivegnee,Oui,Liège,FR_BE
2280,GROBBENDONK,Non,Anvers,FR_BE
1702,Groot-Bijgaarden,Oui,Brabant Flamand,FR_BE
3800,Groot-Gelmen,Oui,Limbourg,FR_BE
3840,Groot-Loon,Oui,Limbourg,FR_BE
5555,Gros-Fays,Oui,Namur,FR_BE
7950,Grosage,Oui,Hainaut,FR_BE
3990,Grote-Brogel,Oui,Limbourg,FR_BE
3740,Grote-Spouwen,Oui,Limbourg,FR_BE
9620,Grotenberge,Oui,Flandre-Orientale,FR_BE
3670,Gruitrode,Oui,Limbourg,FR_BE
6952,Grune,Oui,Luxembourg,FR_BE
6927,Grupont,Oui,Luxembourg,FR_BE
7620,Guignies,Oui,Hainaut,FR_BE
3723,Guigoven,Oui,Limbourg,FR_BE
6704,Guirsch,Oui,Luxembourg,FR_BE
8560,Gullegem,Oui,Flandre-Occidentale,FR_BE
3870,Gutshoven,Oui,Limbourg,FR_BE
3150,HAACHT,Non,Brabant Flamand,FR_BE
9450,HAALTERT,Non,Flandre-Orientale,FR_BE
9120,Haasdonk,Oui,Flandre-Orientale,FR_BE
3053,Haasrode,Oui,Brabant Flamand,FR_BE
6720,HABAY,Non,Luxembourg,FR_BE
6720,Habay-La-Neuve,Oui,Luxembourg,FR_BE
6723,Habay-La-Vieille,Oui,Luxembourg,FR_BE
6782,Habergy,Oui,Luxembourg,FR_BE
4684,Haccourt,Oui,Liège,FR_BE
6720,Hachy,Oui,Luxembourg,FR_BE
7911,Hacquegnies,Oui,Hainaut,FR_BE
5351,Haillot,Oui,Namur,FR_BE
7100,Haine-Saint-Paul,Oui,Hainaut,FR_BE
7100,Haine-Saint-Pierre,Oui,Hainaut,FR_BE
7350,Hainin,Oui,Hainaut,FR_BE
3300,Hakendover,Oui,Brabant Flamand,FR_BE
6792,Halanzy,Oui,Luxembourg,FR_BE
3545,HALEN,Non,Limbourg,FR_BE
2220,Hallaar,Oui,Anvers,FR_BE
1500,HALLE,Non,Brabant Flamand,FR_BE
2980,Halle,Oui,Anvers,FR_BE
3440,Halle-Booienhoven,Oui,Brabant Flamand,FR_BE
6986,Halleux,Oui,Luxembourg,FR_BE
6922,Halma,Oui,Luxembourg,FR_BE
3800,Halmaal,Oui,Limbourg,FR_BE
5340,Haltinne,Oui,Namur,FR_BE
3945,HAM,Non,Limbourg,FR_BE
6120,HAM-SUR-HEURE,Non,Hainaut,FR_BE
5190,Ham-Sur-Sambre,Oui,Namur,FR_BE
6840,Hamipré,Oui,Luxembourg,FR_BE
1785,Hamme,Oui,Brabant Flamand,FR_BE
9220,HAMME,Non,Flandre-Orientale,FR_BE
1320,Hamme-Mille,Oui,Brabant Wallon,FR_BE
4180,HAMOIR,Non,Liège,FR_BE
5360,HAMOIS,Non,Namur,FR_BE
3930,Hamont,Oui,Limbourg,FR_BE
3930,HAMONT-ACHEL,Non,Limbourg,FR_BE
6990,Hampteau,Oui,Luxembourg,FR_BE
5580,Han-Sur-Lesse,Oui,Namur,FR_BE
8610,Handzame,Oui,Flandre-Occidentale,FR_BE
4357,Haneffe,Oui,Liège,FR_BE
4210,Hannêche,Oui,Liège,FR_BE
4280,HANNUT,Non,Liège,FR_BE
5310,Hanret,Oui,Namur,FR_BE
9850,Hansbeke,Oui,Flandre-Orientale,FR_BE
6560,Hantes-Wihéries,Oui,Hainaut,FR_BE
5621,Hanzinelle,Oui,Namur,FR_BE
5621,Hanzinne,Oui,Namur,FR_BE
7321,Harchies,Oui,Hainaut,FR_BE
8530,HARELBEKE,Non,Flandre-Occidentale,FR_BE
1130,Haren,Oui,Bruxelles (19 communes),FR_BE
3700,Haren,Oui,Limbourg,FR_BE
3840,Haren,Oui,Limbourg,FR_BE
6900,Hargimont,Oui,Luxembourg,FR_BE
7022,Harmignies,Oui,Hainaut,FR_BE
6767,Harnoncourt,Oui,Luxembourg,FR_BE
6960,Harre,Oui,Luxembourg,FR_BE
6950,Harsin,Oui,Luxembourg,FR_BE
7022,Harveng,Oui,Hainaut,FR_BE
4920,Harzé,Oui,Liège,FR_BE
3500,HASSELT,Non,Limbourg,FR_BE
5540,HASTIÈRE,Non,Namur,FR_BE
5540,Hastière-Lavaux,Oui,Namur,FR_BE
5541,Hastière-Par-Delà,Oui,Namur,FR_BE
6870,Hatrival,Oui,Luxembourg,FR_BE
7120,Haulchin,Oui,Hainaut,FR_BE
4730,Hauset,Oui,Liège,FR_BE
6929,Haut-Fays,Oui,Luxembourg,FR_BE
1461,Haut-Ittre,Oui,Brabant Wallon,FR_BE
5537,Haut-Le-Wastia,Oui,Namur,FR_BE
7334,Hautrage,Oui,Hainaut,FR_BE
7041,Havay,Oui,Hainaut,FR_BE
5370,HAVELANGE,Non,Namur,FR_BE
5590,Haversin,Oui,Namur,FR_BE
7531,Havinnes,Oui,Hainaut,FR_BE
7021,Havre,Oui,Hainaut,FR_BE
3940,Hechtel,Oui,Limbourg,FR_BE
3940,HECHTEL-EKSEL,Non,Limbourg,FR_BE
5543,Heer,Oui,Namur,FR_BE
3870,HEERS,Non,Limbourg,FR_BE
3740,Hees,Oui,Limbourg,FR_BE
8551,Heestert,Oui,Flandre-Occidentale,FR_BE
2801,Heffen,Oui,Anvers,FR_BE
1670,Heikruis,Oui,Brabant Flamand,FR_BE
2830,Heindonk,Oui,Anvers,FR_BE
6700,Heinsch,Oui,Luxembourg,FR_BE
8301,Heist-Aan-Zee,Oui,Flandre-Occidentale,FR_BE
2220,HEIST-OP-DEN-BERG,Non,Anvers,FR_BE
1790,Hekelgem,Oui,Brabant Flamand,FR_BE
3870,Heks,Oui,Limbourg,FR_BE
8587,Helchin,Oui,Flandre-Occidentale,FR_BE
3530,Helchteren,Oui,Limbourg,FR_BE
9450,Heldergem,Oui,Flandre-Orientale,FR_BE
1357,HÉLÉCINE,Non,Brabant Wallon,FR_BE
3440,Helen-Bos,Oui,Brabant Flamand,FR_BE
7830,Hellebecq,Oui,Hainaut,FR_BE
9571,Hemelveerdegem,Oui,Flandre-Orientale,FR_BE
2620,HEMIKSEM,Non,Anvers,FR_BE
5380,Hemptinne,Oui,Namur,FR_BE
5620,Hemptinne-Lez-Florennes,Oui,Namur,FR_BE
3840,Hendrieken,Oui,Limbourg,FR_BE
3700,Henis,Oui,Limbourg,FR_BE
7090,Hennuyères,Oui,Hainaut,FR_BE
4841,Henri-Chapelle,Oui,Liège,FR_BE
7090,Henripont,Oui,Hainaut,FR_BE
7350,HENSIES,Non,Hainaut,FR_BE
3971,Heppen,Oui,Limbourg,FR_BE
4771,Heppenbach,Oui,Liège,FR_BE
6220,Heppignies,Oui,Hainaut,FR_BE
6887,HERBEUMONT,Non,Luxembourg,FR_BE
7050,Herchies,Oui,Hainaut,FR_BE
3770,Herderen,Oui,Limbourg,FR_BE
9310,Herdersem,Oui,Flandre-Orientale,FR_BE
3020,HERENT,Non,Brabant Flamand,FR_BE
2200,HERENTALS,Non,Anvers,FR_BE
2270,HERENTHOUT,Non,Anvers,FR_BE
1540,Herfelingen,Oui,Brabant Flamand,FR_BE
4728,Hergenrath,Oui,Liège,FR_BE
7742,Hérinnes-Lez-Pecq,Oui,Hainaut,FR_BE
3540,HERK-DE-STAD,Non,Limbourg,FR_BE
4681,Hermalle-Sous-Argenteau,Oui,Liège,FR_BE
4480,Hermalle-Sous-Huy,Oui,Liège,FR_BE
4680,Hermée,Oui,Liège,FR_BE
5540,Hermeton-Sur-Meuse,Oui,Namur,FR_BE
1540,HERNE,Non,Brabant Flamand,FR_BE
4217,HÉRON,Non,Liège,FR_BE
7911,Herquegies,Oui,Hainaut,FR_BE
7712,Herseaux,Oui,Hainaut,FR_BE
2230,HERSELT,Non,Anvers,FR_BE
4040,HERSTAL,Non,Liège,FR_BE
3717,HERSTAPPE,Non,Limbourg,FR_BE
7522,Hertain,Oui,Hainaut,FR_BE
3831,Herten,Oui,Limbourg,FR_BE
8020,Hertsberge,Oui,Flandre-Occidentale,FR_BE
4650,HERVE,Non,Liège,FR_BE
9550,HERZELE,Non,Flandre-Orientale,FR_BE
8501,Heule,Oui,Flandre-Occidentale,FR_BE
5377,Heure,Oui,Namur,FR_BE
4682,Heure-Le-Romain,Oui,Liège,FR_BE
9700,Heurne,Oui,Flandre-Orientale,FR_BE
3550,Heusden,Oui,Limbourg,FR_BE
9070,Heusden,Oui,Flandre-Orientale,FR_BE
3550,HEUSDEN-ZOLDER,Non,Limbourg,FR_BE
4802,Heusy,Oui,Liège,FR_BE
8950,HEUVELLAND,Non,Flandre-Occidentale,FR_BE
3191,Hever,Oui,Brabant Flamand,FR_BE
3001,Heverlee,Oui,Brabant Flamand,FR_BE
1435,Hévillers,Oui,Brabant Wallon,FR_BE
6941,Heyd,Oui,Luxembourg,FR_BE
